,id,identifier,csdRefcode,doi
boydwoo_str_m3_o14_o14_nbo_sym_22,6196cfa0f8a517a48b6cc94e,qmof-04f3a5d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o18_o29_pcu_sym_154,6196cfb4a6be6ad33899d30f,qmof-3ef068e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-ADC_A-irmof14_A_No418,6196d161a6be6ad33899ef23,qmof-cb5b23e,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o18_o18_pcu_sym_91,6196cfa6a6be6ad33899d180,qmof-8e24f41,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o13_o27_pcu_sym_53,6196cf9df8a517a48b6cc921,qmof-f43e45a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m4_Al_o6_o7_acs_sym_135,6196d00ca6be6ad33899d9b8,qmof-ce2ef43,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o23_o23_sra_sym_5,6196d03fa6be6ad33899ddc5,qmof-46b122f,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_AlO6-DPAC_A_No13,6196d117f8a517a48b6ce3f9,qmof-99abeac,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o5_o25_nbo_sym_146,6196d006f8a517a48b6cd03b,qmof-107fbfa,,https://doi.org/10.24435/materialscloud:2018.0016/v3
HOXSIY_FSR,6196c9eca6be6ad338996b7b,qmof-862da56,HOXSIY,https://doi.org/10.1002/zaac.201400213
boydwoo_str_m3_o1_o14_pcu_sym_230,6196cfc6a6be6ad33899d497,qmof-1c25053,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m4_Al_o20_o23_acs_sym_151,6196cffdf8a517a48b6ccf9e,qmof-32a57b9,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_FARBIL_freeONLY,6196d071a6be6ad33899e08a,qmof-64fe339,FARBIL,
gmof_Al2O6-AZO_B-irmof7_B_No201,6196d0def8a517a48b6cde62,qmof-bdbf083,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o13_o22_sra_sym_102,6196d024a6be6ad33899db85,qmof-d4ba604,,https://doi.org/10.24435/materialscloud:2018.0016/v3
MOF-5_cooh_2_1150_1,6196cb83a6be6ad3389986c9,qmof-4d614ec,,https://doi.org/10.1021/jp401920y
JOHVAE_FSR,6196ca88f8a517a48b6c71cf,qmof-940010e,JOHVAE,https://doi.org/10.1021/cm8004166
gmof_Al2O6-fum_B-irmof7_B_No22,6196d0ebf8a517a48b6cdf7b,qmof-52a4f76,,https://doi.org/10.1039/C9TA01752F
IQOZUJ_FSR,6196ca4ca6be6ad3389971c3,qmof-ec51380,IQOZUJ,
MOF-5_cooh_2_2713_1,6196cb99a6be6ad338998854,qmof-271c0b2,,https://doi.org/10.1021/jp401920y
core_BAKLIK_freeONLY,6196d252a6be6ad33899fc5c,qmof-fa3ac58,BAKLIK,
boydwoo_str_m3_o2_o17_pcu_sym_195,6196cfe6a6be6ad33899d6fe,qmof-eeabd2e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o19_o28_pcu_sym_112,6196cfbba6be6ad33899d3a7,qmof-c1ba22b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o7_o18_sra_sym_64,6196d04cf8a517a48b6cd4a8,qmof-3bd7f7d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o16_o26_sra_sym_69,6196d030a6be6ad33899dc7e,qmof-aa59780,,https://doi.org/10.24435/materialscloud:2018.0016/v3
LUTKIW_FSR,6196cb6ef8a517a48b6c817f,qmof-85cd36a,LUTKIW,https://doi.org/10.1039/C5CE01423A
boydwoo_str_m3_o2_o26_pcu_sym_230,6196cfc6f8a517a48b6ccb9f,qmof-44399ca,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o21_o21_pcu_sym_214,6196cf88f8a517a48b6cc81d,qmof-b839d0c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_AlO6-irmof6_A_No10,6196d102a6be6ad33899e99a,qmof-1401390,,https://doi.org/10.1039/C9TA01752F
WOVROQ_FSR,6196cecdf8a517a48b6cb9be,qmof-a39fc01,WOVROQ,https://doi.org/10.1039/C5CE00774G
boydwoo_str_m5_Al_o3_o27_sra_sym_19,6196d028f8a517a48b6cd29f,qmof-34451ee,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-irmof10_A-irmof8_A_No73,6196d150f8a517a48b6ce8d6,qmof-959ceef,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o1_o13_pcu_sym_176,6196cfc2a6be6ad33899d453,qmof-fdc196e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-BDC_B-DPAC_B_No265,6196d0e9f8a517a48b6cdf44,qmof-26a5292,,https://doi.org/10.1039/C9TA01752F
FAFMEG_FSR,6196c8fff8a517a48b6c56b1,qmof-f391693,FAFMEG,https://doi.org/10.1107/S0108270110034323
boydwoo_str_m5_Al_o16_o23_sra_sym_139,6196d02ea6be6ad33899dc53,qmof-c921899,,https://doi.org/10.24435/materialscloud:2018.0016/v3
BURBAS_FSR,6196c7a5a6be6ad3389947e2,qmof-c0ad203,BURBAS,https://doi.org/10.1016/j.poly.2009.05.015
QEYWEX_FSR,6196cd27f8a517a48b6c9af5,qmof-b6dadce,QEYWEX,https://doi.org/10.1002/chem.200600980
boydwoo_str_m1_o8_o18_pcu_sym_280,6196cf9aa6be6ad33899d05d,qmof-2155e19,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o3_o3_pcu_sym_129,6196cfd7a6be6ad33899d5d8,qmof-cf2c9b6,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o13_o26_pcu_sym_241,6196cf6ff8a517a48b6cc681,qmof-99a78f3,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-DPAC_A_No543,6196d17bf8a517a48b6cebe6,qmof-8b54b98,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o4_o14_pcu_sym_39,6196cf94f8a517a48b6cc8b3,qmof-9022ab8,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o7_o18_sra_sym_112,6196d04af8a517a48b6cd48a,qmof-b6b6cf7,,https://doi.org/10.24435/materialscloud:2018.0016/v3
ZIGRIT_FSR,6196cf70f8a517a48b6cc684,qmof-393eb6b,ZIGRIT,https://doi.org/10.1002/asia.201800754
gmof_AlO6-mof177_No14,6196d112a6be6ad33899eaa3,qmof-72b3537,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o26_o26_pcu_sym_117,6196cf8ff8a517a48b6cc86d,qmof-1a2e603,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o13_o26_pcu_sym_110,6196cf6cf8a517a48b6cc640,qmof-c915553,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-irmof10_B-irmof7_B_No19,6196d0f5f8a517a48b6ce07d,qmof-e26ad1d,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o11_o14_pcu_sym_67,6196cf87a6be6ad33899ce90,qmof-c46a3ac,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m4_Al_o2_o6_acs_sym_267,6196d022f8a517a48b6cd238,qmof-9410a8e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o14_o14_pcu_sym_17,6196cfa1f8a517a48b6cc95d,qmof-1bdd4c5,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-DPAC_A-irmof8_A_No679,6196d163f8a517a48b6cea1b,qmof-9fd01d7,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-BDC_A-irmof20_A_No305,6196d176a6be6ad33899f040,qmof-2349dac,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o9_o11_pcu_sym_191,6196cf9da6be6ad33899d0ad,qmof-b41788a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
CUTCEB_FSR,6196c818f8a517a48b6c46d7,qmof-81462ef,CUTCEB,
gmof_Zn2O8N2-AZO_A-irmof10_A_No102,6196d13bf8a517a48b6ce759,qmof-6f3892c,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-ADC_A-irmof7_A_No1040,6196d286f8a517a48b6cfc07,qmof-e34c36e,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o1_o20_nbo_sym_85,6196cfcda6be6ad33899d52a,qmof-8fddab8,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_YEKXOD_freeONLY,6196d0daa6be6ad33899e67e,qmof-1205501,YEKXOD,
GEFZAU_FSR,6196c94fa6be6ad338996162,qmof-68e1336,GEFZAU,https://doi.org/10.1021/cm202608f
boydwoo_str_m5_Al_o4_o19_sra_sym_64,6196d036f8a517a48b6cd33f,qmof-b3fa58d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-BDC_A-irmof6_A_No85,6196d13ef8a517a48b6ce79b,qmof-f4212f1,,https://doi.org/10.1039/C9TA01752F
LAVDIY_FSR,6196cb19f8a517a48b6c7b93,qmof-179b653,LAVDIY,https://doi.org/10.1080/10610278.2016.1202414
gmof_Zn4O13-BDC_A-irmof20_A_No494,6196d287f8a517a48b6cfc1b,qmof-e3255df,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-DPAC_B-irmof7_B_No1006,6196d0eba6be6ad33899e7d1,qmof-28498f0,,https://doi.org/10.1039/C9TA01752F
AGAWOU_FSR,6196c704f8a517a48b6c368c,qmof-972e98d,AGAWOU,https://doi.org/10.1073/pnas.082051899
gmof_Zn4O13-BDC_A-irmof20_A_No521,6196d289f8a517a48b6cfc39,qmof-0a05af4,,https://doi.org/10.1039/C9TA01752F
PITMOW_FSR,6196cccbf8a517a48b6c947c,qmof-1e87041,PITMOW,https://doi.org/10.1039/C3CE41966E
KASLUO_FSR,6196cacaa6be6ad338997a71,qmof-f0feb86,KASLUO,https://doi.org/10.1021/acs.inorgchem.6b03075
gmof_Zn2O8N2-DPAC_A-irmof7_A_No923,6196d160f8a517a48b6ce9f2,qmof-78ad096,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-BDC_A-irmof20_A_No546,6196d28cf8a517a48b6cfc57,qmof-2f13274,,https://doi.org/10.1039/C9TA01752F
ULIBIC_FSR,6196ce5df8a517a48b6cb13c,qmof-72c4b23,ULIBIC,https://doi.org/10.1134/S0022476615060165
gmof_Zn2O8N2-DPAC_A-irmof14_A_No268,6196d153f8a517a48b6ce90d,qmof-d30ae56,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-irmof10_A-irmof14_A_No385,6196d130a6be6ad33899ebfa,qmof-4fb11b1,,https://doi.org/10.1039/C9TA01752F
SACNUI_FSR,6196cdbef8a517a48b6ca587,qmof-7f07068,SACNUI,https://doi.org/10.1021/acs.cgd.5b01257
IXIHUS01_FSR,6196ca65f8a517a48b6c6f71,qmof-993b30b,IXIHUS01,https://doi.org/10.1002/zaac.200400111
TIJGUP_FSR,6196ce04f8a517a48b6caa6a,qmof-3209aae,TIJGUP,https://doi.org/10.1016/j.solidstatesciences.2007.04.017
boydwoo_str_m3_o3_o26_pcu_sym_20,6196cfd1a6be6ad33899d574,qmof-3620829,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-DPAC_A-irmof7_A_No970,6196d161f8a517a48b6ce9fc,qmof-ddad97c,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o11_o18_pcu_sym_240,6196d25ff8a517a48b6cf988,qmof-5df6560,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o3_o27_sra_sym_25,6196d029f8a517a48b6cd2a4,qmof-320bc35,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-irmof10_A-irmof14_A_No195,6196d12ba6be6ad33899ebb6,qmof-af907bf,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-DPAC_B-irmof7_B_No876,6196d0f3a6be6ad33899e884,qmof-fbe2618,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o7_o13_sra_sym_66,6196d049f8a517a48b6cd46c,qmof-9a3d004,,https://doi.org/10.24435/materialscloud:2018.0016/v3
BOWMAD_FSR,6196c78fa6be6ad33899463d,qmof-5cb7bf7,BOWMAD,https://doi.org/10.1039/C4DT03733B
QAVDIC01_FSR,6196ccfef8a517a48b6c980d,qmof-d99607b,QAVDIC01,https://doi.org/10.1039/c2ce06529k
LAPRUS_FSR,6196cb03f8a517a48b6c79e0,qmof-f8e972c,LAPRUS,https://doi.org/10.1016/j.molstruc.2017.03.094
NOWPEX01_FSR,6196cc26f8a517a48b6c8bd2,qmof-915bbb7,NOWPEX01,
boydwoo_str_m5_Al_o2_o4_sra_sym_103,6196d051a6be6ad33899deed,qmof-84f7c19,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-AZO_B-BDC_B_No176,6196d0c6f8a517a48b6cdcc0,qmof-497807e,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-irmof8_A-imdb_No9,6196d141a6be6ad33899ed01,qmof-f848b6b,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o3_o18_sra_sym_31,6196d058a6be6ad33899df66,qmof-302ad52,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_AlO6-AZO_A_No5,6196d113f8a517a48b6ce3a1,qmof-70ee8af,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8-ADC_A-DPAC_A_No372,6196d145a6be6ad33899ed3d,qmof-8e10b7f,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o13_o27_pcu_sym_88,6196cf9df8a517a48b6cc92b,qmof-a81e277,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-BDC_A-irmof14_A_No117,6196d14bf8a517a48b6ce88f,qmof-7940e68,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o4_o20_sra_sym_141,6196d036f8a517a48b6cd344,qmof-6cb393a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-BDC_A-irmof6_A_No279,6196d133f8a517a48b6ce6c9,qmof-2b2e2fd,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-BDC_A-irmof20_A_No319,6196d178a6be6ad33899f05f,qmof-b84ea04,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-irmof20_A-irmof8_A_No300,6196d14ea6be6ad33899ede4,qmof-b6953dc,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m4_Al_o7_o27_acs_sym_159,6196d00ea6be6ad33899d9dd,qmof-ef72fd7,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-irmof20_A_No556,6196d28df8a517a48b6cfc66,qmof-05c65f8,,https://doi.org/10.1039/C9TA01752F
PURROK_FSR,6196ccf5a6be6ad33899a310,qmof-d08dcb5,PURROK,https://doi.org/10.1021/cg9012262
gmof_AlO6-DPAC_A_No8,6196d129f8a517a48b6ce5e5,qmof-589eb2a,,https://doi.org/10.1039/C9TA01752F
NEWTUF_FSR,6196cc09a6be6ad338999124,qmof-da8e3de,NEWTUF,https://doi.org/10.1039/b615091h
boydwoo_str_m5_Al_o8_o16_sra_sym_4,6196d02ea6be6ad33899dc4b,qmof-c63d32a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_GOGWAB_freeONLY,6196d07bf8a517a48b6cd7f5,qmof-eeefa67,GOGWAB,
OKUBIF_FSR,6196cc66f8a517a48b6c8ec5,qmof-a1aff6a,OKUBIF,https://doi.org/10.1016/S1387-7003(03)00205-3
gmof_AlO6-AZO_A_No1,6196d108f8a517a48b6ce277,qmof-52ef7e9,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o3_o21_pcu_sym_172,6196cfe9f8a517a48b6cce59,qmof-4c046ed,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-DPAC_B-irmof7_B_No179,6196d0eda6be6ad33899e802,qmof-bd617d9,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-irmof20_B-irmof7_B_No402,6196d10ff8a517a48b6ce333,qmof-f944e8f,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o23_o24_pcu_sym_217,6196cfbba6be6ad33899d3ad,qmof-555bacb,,https://doi.org/10.24435/materialscloud:2018.0016/v3
IYOBAA_FSR,6196ca49a6be6ad338997198,qmof-97fb071,IYOBAA,https://doi.org/10.1039/c1cc12691a
core_NISCOJ_freeONLY,6196d0bbf8a517a48b6cdc10,qmof-83c5075,NISCOJ,
KUWCEM_FSR,6196caeef8a517a48b6c7887,qmof-73c06e0,KUWCEM,https://doi.org/10.1002/chem.201502648
ISITOU_FSR,6196d203f8a517a48b6cf32f,qmof-614957d,ISITOU,https://doi.org/10.1002/zaac.201000433
core_ESASEY_freeONLY,6196d066a6be6ad33899e00d,qmof-3843ed6,ESASEY,
gmof_Zn2O8N2-irmof10_A-irmof14_A_No288,6196d166f8a517a48b6cea58,qmof-7f53126,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o23_o29_pcu_sym_64,6196cfc5a6be6ad33899d47e,qmof-1ca5878,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-AZO_B-DPAC_B_No7,6196d0cff8a517a48b6cdd55,qmof-6f1b1c6,,https://doi.org/10.1039/C9TA01752F
QILRIO_FSR,6196cd12a6be6ad33899a508,qmof-cbdfa7f,QILRIO,https://doi.org/10.1007/s11426-012-4782-8
boydwoo_str_m3_o7_o18_pcu_sym_186,6196cff0a6be6ad33899d79a,qmof-9b52dea,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-DPAC_A_No16,6196d170f8a517a48b6ceb0f,qmof-d6539c3,,https://doi.org/10.1039/C9TA01752F
WEPCEA_FSR,6196cea8a6be6ad33899c0d0,qmof-108e5ba,WEPCEA,https://doi.org/10.1107/S1600536806036397
boydwoo_str_m5_Al_o7_o18_sra_sym_65,6196d04df8a517a48b6cd4b2,qmof-521b33c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
MOF-5_cooh_2_47_1,6196cba1a6be6ad3389988e9,qmof-3c1d573,,https://doi.org/10.1021/jp401920y
gmof_Al2O6-BDC_B-irmof20_B_No284,6196d0f3f8a517a48b6ce05d,qmof-72168ad,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o11_o14_pcu_sym_102,6196cfb5a6be6ad33899d323,qmof-445834a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o19_o23_pcu_sym_57,6196cfb8a6be6ad33899d37b,qmof-e467583,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-DPAC_A_No1072,6196d16af8a517a48b6cea9a,qmof-9203389,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o4_o9_pcu_sym_268,6196cf86a6be6ad33899ce78,qmof-5b325c1,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o1_o22_nbo_sym_49,6196cfd0a6be6ad33899d566,qmof-1f0cde6,,https://doi.org/10.24435/materialscloud:2018.0016/v3
BOJLIW_FSR,6196c77bf8a517a48b6c3ce1,qmof-a0db6b2,BOJLIW,https://doi.org/10.1021/ic801026y
gmof_Al2O6-DPAC_B-fum_B_No14,6196d0dda6be6ad33899e6b8,qmof-7331c8e,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o7_o29_pcu_sym_1,6196cffda6be6ad33899d894,qmof-97d5d0e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
AFEBAQ_FSR,6196c6f4f8a517a48b6c35b0,qmof-00b509c,AFEBAQ,https://doi.org/10.5560/ZNB.2013-3166
gmof_Al2O6-AZO_B-BDC_B_No248,6196d0c7f8a517a48b6cdcc9,qmof-dcb1bf0,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o10_o26_pcu_sym_183,6196cf83a6be6ad33899ce28,qmof-f4ad3f6,,https://doi.org/10.24435/materialscloud:2018.0016/v3
EYOQAL_FSR,6196c8d1f8a517a48b6c5329,qmof-824dc63,EYOQAL,https://doi.org/10.1039/c0ce00789g
gmof_Zn4O13-BDC_A-irmof20_A_No604,6196d16ea6be6ad33899efcc,qmof-1debcad,,https://doi.org/10.1039/C9TA01752F
VUKHEP_FSR,6196cea9a6be6ad33899c0ee,qmof-0507e96,VUKHEP,https://doi.org/10.1039/b818567k
boydwoo_str_m3_o17_o20_pcu_sym_34,6196cfbaf8a517a48b6ccac6,qmof-0eff6c4,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o23_o23_sra_sym_146,6196d03ea6be6ad33899ddb1,qmof-553d89c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o7_o23_sra_sym_45,6196d050f8a517a48b6cd4ef,qmof-97ecc81,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-ADC_A-irmof20_A_No421,6196d163a6be6ad33899ef4b,qmof-bd66dee,,https://doi.org/10.1039/C9TA01752F
ONOVET_FSR,6196cc73a6be6ad3389999e4,qmof-5c8908e,ONOVET,https://doi.org/10.1002/zaac.200900346
boydwoo_str_m5_Al_o13_o19_sra_sym_104,6196d022a6be6ad33899db5e,qmof-bd7e00b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
BOVGIE_FSR,6196c786a6be6ad33899459e,qmof-4549ea7,BOVGIE,https://doi.org/10.1039/C4DT03733B
boydwoo_str_m5_Al_o6_o23_sra_sym_111,6196d042f8a517a48b6cd3ea,qmof-4213381,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_HOXGEH_freeONLY,6196d0a6f8a517a48b6cdac5,qmof-40eecfd,HOXGEH,
IXUCOT_FSR,6196ca3aa6be6ad3389970a1,qmof-50bd2e1,IXUCOT,https://doi.org/10.1021/ic0351646
boydwoo_str_m3_o4_o14_nbo_sym_101,6196cfe9a6be6ad33899d72c,qmof-f0cfb06,,https://doi.org/10.24435/materialscloud:2018.0016/v3
SARTIR_FSR,6196cdbaf8a517a48b6ca542,qmof-b61d76e,SARTIR,
boydwoo_str_m5_Al_o4_o12_sra_sym_123,6196d033f8a517a48b6cd317,qmof-fd22e48,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o20_o22_pcu_sym_118,6196cfd4f8a517a48b6cccba,qmof-6fe63c6,,https://doi.org/10.24435/materialscloud:2018.0016/v3
YOPJOF_FSR,6196cf51a6be6ad33899ca8d,qmof-15b32d5,YOPJOF,https://doi.org/10.1016/j.cclet.2019.02.001
tobacco_SR_mrc_v1-6c_Hf_1_Ch_v2-4c_1anC_Ch_1B_2F_Ch_2x1x2,6196d196f8a517a48b6ceda4,qmof-89882f7,,https://doi.org/10.17605/OSF.IO/7DGVY
gmof_AlO6-AZO_A_No13,6196d10bf8a517a48b6ce2bc,qmof-fb8704e,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m4_Al_o6_o17_acs_sym_120,6196d023f8a517a48b6cd24b,qmof-344d33b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
XORCOX_FSR,6196cf33a6be6ad33899c8e3,qmof-b7fefa4,XORCOX,https://doi.org/10.1016/j.ica.2008.06.024
DARQOF_FSR,6196c807a6be6ad338994e98,qmof-0b5e989,DARQOF,https://doi.org/10.1002/cctc.201601583
gmof_Zn2O8N2-ADC_A-irmof7_A_No787,6196d134f8a517a48b6ce6d8,qmof-e86fcce,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-fum_B-irmof7_B_No275,6196d0ebf8a517a48b6cdf86,qmof-b6824df,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-DPAC_B-irmof8_B_No4,6196d0f4a6be6ad33899e8ad,qmof-77a0b3f,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-BDC_A-DPAC_A_No585,6196d148f8a517a48b6ce85e,qmof-a3576ea,,https://doi.org/10.1039/C9TA01752F
OLODIE_FSR,6196cc70f8a517a48b6c8f33,qmof-2c2b9da,OLODIE,https://doi.org/10.1021/acs.cgd.6b00422
COWRIR_FSR,6196c7faf8a517a48b6c44d0,qmof-a59ed25,COWRIR,https://doi.org/10.1002/zaac.201400388
boydwoo_str_m3_o5_o22_nbo_sym_100,6196d002f8a517a48b6ccfee,qmof-1b95eee,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_HIFVOI_freeONLY,6196d09cf8a517a48b6cda25,qmof-3bf9a94,HIFVOI,
gmof_Zn2O8-irmof6_A-pcn6_A_No8,6196d151a6be6ad33899ee1d,qmof-2cda290,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-BDC_B-irmof10_B_No213,6196d0edf8a517a48b6cdfc6,qmof-d378af7,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o14_o16_pcu_sym_13,6196cfa3f8a517a48b6cc976,qmof-3aa5315,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o4_o9_pcu_sym_54,6196cf87a6be6ad33899ce88,qmof-bc64533,,https://doi.org/10.24435/materialscloud:2018.0016/v3
DUKPIK_FSR,6196d1daf8a517a48b6cf065,qmof-0cebdfd,DUKPIK,https://doi.org/10.1002/zaac.201500101
boydwoo_str_m5_Al_o6_o19_sra_sym_29,6196d03ef8a517a48b6cd3b2,qmof-ff091c1,,https://doi.org/10.24435/materialscloud:2018.0016/v3
GEDLIM_FSR,6196c948a6be6ad33899610f,qmof-74178b4,GEDLIM,https://doi.org/10.1021/ic300235s
boydwoo_str_m1_o4_o11_pcu_sym_212,6196cf92f8a517a48b6cc89a,qmof-9f230b5,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m4_Al_o2_o6_acs_sym_135,6196d01ff8a517a48b6cd206,qmof-929f022,,https://doi.org/10.24435/materialscloud:2018.0016/v3
SAZBAY_FSR,6196cdd0f8a517a48b6ca6c7,qmof-89ff3ab,SAZBAY,https://doi.org/10.1039/c2cc31135f
core_JUJMOS_freeONLY,6196d0a4a6be6ad33899e2fd,qmof-b2f2b6c,JUJMOS,
LUPCUW_FSR,6196cb63f8a517a48b6c80a3,qmof-6797aee,LUPCUW,https://doi.org/10.1039/C5DT00420A
boydwoo_str_m3_o8_o10_pcu_sym_135,6196d001a6be6ad33899d8e4,qmof-d57448c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
AXOCEW_FSR,6196c74ba6be6ad33899417b,qmof-8ab5525,AXOCEW,https://doi.org/10.1021/cg200389q
boydwoo_str_m3_o11_o22_nbo_sym_175,6196cf8ba6be6ad33899cee6,qmof-291b6b8,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-AZO_A-irmof10_A_No127,6196d13bf8a517a48b6ce764,qmof-24cd0f8,,https://doi.org/10.1039/C9TA01752F
HOZXAX_FSR,6196c9f9a6be6ad338996c5e,qmof-7e2c431,HOZXAX,https://doi.org/10.1016/j.molstruc.2015.02.047
boydwoo_str_m3_o13_o18_pcu_sym_221,6196d260f8a517a48b6cf99a,qmof-0918da7,,https://doi.org/10.24435/materialscloud:2018.0016/v3
ULIBAU_FSR,6196ce5cf8a517a48b6cb11e,qmof-1afa76c,ULIBAU,https://doi.org/10.1134/S0022476615060165
